ID	speed	period	warning	pair
5918	44	later	no	2
5919	34	later	no	2
5920	25	later	no	2
5921	29	later	no	2
5922	28	later	no	2
5923	27	later	no	2
5924	44	later	no	2
5925	34	later	no	2
5926	36	later	no	2
5927	42	later	no	2
5928	39	later	no	2
5929	36	later	no	2
5930	33	later	no	2
5931	38	later	no	2
5932	36	later	no	2
5933	33	later	no	2
5934	30	later	no	2
5935	40	later	no	2
5936	41	later	no	2
5937	32	later	no	2
5938	45	later	no	2
5939	29	later	no	2
5940	43	later	no	2
5941	34	later	no	2
5942	27	later	no	2
5943	41	later	no	2
5944	31	later	no	2
5945	41	later	no	2
5946	27	later	no	2
5947	34	later	no	2
5948	36	later	no	2
5949	33	later	no	2
5950	32	later	no	2
5951	30	later	no	2
5952	37	later	no	2
5953	37	later	no	2
5954	29	later	no	2
5955	34	later	no	2
5956	39	later	no	2
5957	42	later	no	2
5958	39	later	no	2
5959	34	later	no	2
5960	39	later	no	2
5961	38	later	no	2
5962	43	later	no	2
5963	42	later	no	2
5964	31	later	no	2
5965	36	later	no	2
5966	30	later	no	2
5967	33	later	no	2
5968	32	later	no	2
5969	41	later	no	2
5970	49	later	no	2
5971	42	later	no	2
5972	40	later	no	2
5973	37	later	no	2
5974	33	later	no	2
5975	34	later	no	2
5976	44	later	no	2
5977	40	later	no	2
5978	34	later	no	2
5979	32	later	no	2
5980	33	later	no	2
5981	37	later	no	2
5982	36	later	no	2
5983	38	later	no	2
5984	36	later	no	2
5985	39	later	no	2
5986	31	later	no	2
5987	36	later	no	2
5988	32	later	no	2
5989	40	later	no	2
5990	41	later	no	2
5991	37	later	no	2
5992	45	later	no	2
5993	35	later	no	2
5994	26	later	no	2
5995	27	later	no	2
5996	36	later	no	2
5997	28	later	no	2
5998	38	later	no	2
5999	32	later	no	2
6000	27	later	no	2
6001	38	later	yes	4
6002	42	later	yes	4
6003	37	later	yes	4
6004	33	later	yes	4
6005	34	later	yes	4
6006	37	later	yes	4
6007	28	later	yes	4
6008	42	later	yes	4
6009	38	later	yes	4
6010	35	later	yes	4
6011	30	later	yes	4
6012	39	later	yes	4
6013	30	later	yes	4
6014	41	later	yes	4
6015	33	later	yes	4
6016	34	later	yes	4
6017	40	later	yes	4
6018	42	later	yes	4
6019	34	later	yes	4
6020	37	later	yes	4
6021	43	later	yes	4
6022	37	later	yes	4
6023	34	later	yes	4
6024	28	later	yes	4
6025	37	later	yes	4
6026	38	later	yes	4
6027	35	later	yes	4
6028	41	later	yes	4
6029	32	later	yes	4
6030	28	later	yes	4
6031	30	later	yes	4
6032	28	later	yes	4
6033	34	later	yes	4
6034	35	later	yes	4
6035	39	later	yes	4
6036	35	later	yes	4
6037	42	later	yes	4
6038	28	later	yes	4
6039	40	later	yes	4
6040	35	later	yes	4
6041	33	later	yes	4
6042	35	later	yes	4
6043	30	later	yes	4
6044	34	later	yes	4
6045	31	later	yes	4
6046	34	later	yes	4
6047	41	later	yes	4
6048	32	later	yes	4
6049	40	later	yes	4
6050	37	later	yes	4
6051	40	later	yes	4
6052	30	later	yes	4
6053	29	later	yes	4
6054	37	later	yes	4
6055	28	later	yes	4
6056	37	later	yes	4
6057	40	later	yes	4
6058	48	later	yes	4
6059	31	later	yes	4
6060	42	later	yes	4
6061	32	later	yes	4
6062	35	later	yes	4
6063	36	later	yes	4
6064	34	later	yes	4
6065	37	later	yes	4
6066	35	later	yes	4
6067	31	later	yes	4
6068	31	later	yes	4
6069	36	later	yes	4
6070	37	later	yes	4
6071	32	later	yes	4
6072	38	later	yes	4
6073	33	later	yes	4
6074	34	later	yes	4
6075	41	later	yes	4
6076	38	later	yes	4
6077	42	later	yes	4
6078	37	later	yes	4
6079	34	later	yes	4
6080	34	later	yes	4
6081	38	later	yes	4
6082	31	later	yes	4
6083	24	later	yes	3
6084	31	later	yes	3
6085	30	later	yes	3
6086	31	later	yes	3
6087	24	later	yes	3
6088	31	later	yes	3
6089	40	later	yes	3
6090	40	later	yes	3
6091	35	later	yes	3
6092	35	later	yes	3
6093	39	later	yes	3
6094	40	later	yes	3
6095	33	later	yes	3
6096	37	later	yes	3
6097	27	later	yes	3
6098	29	later	yes	3
6099	28	later	yes	3
6100	37	later	yes	3
6101	33	later	yes	3
6102	39	later	yes	3
6103	32	later	yes	3
6104	32	later	yes	3
6105	27	later	yes	3
6106	39	later	yes	3
6107	34	later	yes	3
6108	36	later	yes	3
6109	36	later	yes	3
6110	33	later	yes	3
6111	28	later	yes	3
6112	28	later	yes	3
6113	43	later	yes	3
6114	28	later	yes	3
6115	35	later	yes	3
6116	31	later	yes	3
6117	28	later	yes	3
6118	38	later	yes	3
6119	37	later	yes	3
6120	35	later	yes	3
6121	26	later	yes	3
6122	38	later	yes	3
6123	32	later	yes	3
6124	30	later	yes	3
6125	26	later	yes	3
6126	36	later	yes	3
6127	33	later	yes	3
6128	35	later	yes	3
6129	31	later	yes	3
6130	29	later	yes	3
6131	35	later	yes	3
6132	34	later	yes	3
6133	29	later	yes	3
6134	29	later	yes	3
6135	30	later	yes	3
6136	28	later	yes	3
6137	29	later	yes	3
6138	38	later	yes	3
6139	31	later	yes	3
6140	34	later	yes	3
6141	35	later	yes	3
6142	33	later	yes	3
6143	39	later	yes	3
6144	33	later	yes	3
6145	41	later	yes	3
6146	28	later	yes	3
6147	31	later	yes	3
6148	36	later	yes	3
6149	31	later	yes	3
6150	26	later	yes	3
6151	30	later	yes	3
6152	22	later	yes	3
6153	29	later	yes	3
6154	25	later	yes	3
6155	32	later	yes	3
6156	23	later	yes	3
6157	23	later	yes	3
6158	30	later	yes	3
6159	30	later	yes	3
6160	35	later	yes	3
6161	28	later	yes	3
6162	32	later	yes	3
6163	36	later	yes	3
6164	29	later	yes	3
6165	30	later	yes	3
6166	30	later	yes	3
6167	37	later	yes	3
6168	27	later	yes	3
6169	26	later	yes	3
6170	35	later	yes	3
6171	30	later	yes	3
6172	32	later	yes	3
6173	26	later	yes	3
6174	25	later	yes	3
6175	26	later	yes	3
6176	30	later	yes	3
6177	33	later	yes	3
6178	30	later	yes	3
6179	32	later	yes	3
6180	30	later	no	4
6181	35	later	no	4
6182	29	later	no	4
6183	31	later	no	4
6184	37	later	no	4
6185	44	later	no	4
6186	40	later	no	4
6187	35	later	no	4
6188	35	later	no	4
6189	27	later	no	4
6190	40	later	no	4
6191	37	later	no	4
6192	39	later	no	4
6193	29	later	no	4
6194	31	later	no	4
6195	40	later	no	4
6196	31	later	no	4
6197	30	later	no	4
6198	27	later	no	4
6199	34	later	no	4
6200	39	later	no	4
6201	35	later	no	4
6202	33	later	no	4
6203	32	later	no	4
6204	36	later	no	4
6205	29	later	no	4
6206	44	later	no	4
6207	37	later	no	4
6208	28	later	no	4
6209	32	later	no	4
6210	35	later	no	4
6211	47	later	no	4
6212	35	later	no	4
6213	26	later	no	4
6214	28	later	no	4
6215	38	later	no	4
6216	32	later	no	4
6217	38	later	no	4
6218	37	later	no	4
6219	37	later	no	4
6220	41	later	no	4
6221	37	later	no	4
6222	42	later	no	4
6223	29	later	no	4
6224	42	later	no	4
6225	49	later	no	4
6226	41	later	no	4
6227	42	later	no	4
6228	38	later	no	4
6229	49	later	no	4
6230	34	later	no	4
6231	45	later	no	4
6232	36	later	no	4
6233	37	later	no	4
6234	31	later	no	4
6235	39	later	no	4
6236	39	later	no	4
6237	32	later	no	4
6238	36	later	no	4
6239	37	later	no	4
6240	42	later	no	4
6241	40	later	no	4
6242	31	later	no	4
6243	34	later	no	4
6244	45	later	no	4
6245	35	later	no	4
6246	37	later	no	4
6247	36	later	no	4
6248	36	later	no	4
6249	40	later	no	4
6250	29	later	no	4
6251	40	later	no	4
6252	29	later	no	4
6253	37	later	no	4
6254	32	later	no	4
6255	28	later	no	4
6256	38	later	no	4
6257	37	later	no	4
6258	36	later	no	4
6259	45	later	no	4
6260	34	later	no	4
6261	28	later	no	4
6262	36	later	no	4
6263	39	later	no	4
6264	41	later	no	4
6265	38	later	no	3
6266	33	later	no	3
6267	34	later	no	3
6268	35	later	no	3
6269	45	later	no	3
6270	46	later	no	3
6271	41	later	no	3
6272	52	later	no	3
6273	36	later	no	3
6274	37	later	no	3
6275	35	later	no	3
6276	40	later	no	3
6277	35	later	no	3
6278	44	later	no	3
6279	50	later	no	3
6280	35	later	no	3
6281	31	later	no	3
6282	31	later	no	3
6283	42	later	no	3
6284	41	later	no	3
6285	33	later	no	3
6286	41	later	no	3
6287	35	later	no	3
6288	35	later	no	3
6289	38	later	no	3
6290	33	later	no	3
6291	40	later	no	3
6292	35	later	no	3
6293	39	later	no	3
6294	32	later	no	3
6295	32	later	no	3
6296	30	later	no	3
6297	40	later	no	3
6298	43	later	no	3
6299	42	later	no	3
6300	39	later	no	3
6301	32	later	no	3
6302	39	later	no	3
6303	37	later	no	3
6304	42	later	no	3
6305	37	later	no	3
6306	45	later	no	3
6307	43	later	no	3
6308	35	later	no	3
6309	32	later	no	3
6310	35	later	no	3
6311	42	later	no	3
6312	50	later	no	3
6313	40	later	no	3
6314	36	later	no	3
6315	28	later	no	3
6316	43	later	no	3
6317	34	later	no	3
6318	36	later	no	3
6319	41	later	no	3
6320	41	later	no	3
6321	43	later	no	3
6322	33	later	no	3
6323	36	later	no	3
6324	35	later	no	3
6325	39	later	no	3
6326	50	later	no	3
6327	37	later	no	3
6328	36	later	no	3
6329	39	later	no	3
6330	38	later	no	3
6331	35	later	no	3
6332	39	later	no	3
6333	45	later	no	3
6334	37	later	no	3
6335	38	later	no	3
6336	38	later	no	3
6337	40	later	no	3
6338	37	later	no	3
6339	38	later	no	3
6340	36	later	no	3
6341	50	later	no	3
6342	33	later	no	3
6343	36	later	no	3
6344	41	later	no	3
6345	50	later	no	3
6346	34	later	no	3
6347	33	later	no	3
6348	36	later	no	3
6349	40	later	no	3
6350	35	later	no	3
6351	41	later	no	3
6352	39	later	no	3
6353	39	later	no	3
6354	34	later	no	3
6355	42	later	no	3
6356	33	later	no	3
6357	36	later	no	3
6358	40	later	no	3
6359	44	later	no	3
6360	49	later	no	3
6361	37	later	no	3
6362	51	later	no	3
6363	43	later	no	3
6364	35	later	no	3
6365	32	later	yes	5
6366	34	later	yes	5
6367	33	later	yes	5
6368	42	later	yes	5
6369	35	later	yes	5
6370	48	later	yes	5
6371	49	later	yes	5
6372	35	later	yes	5
6373	54	later	yes	5
6374	34	later	yes	5
6375	50	later	yes	5
6376	50	later	yes	5
6377	50	later	yes	5
6378	57	later	yes	5
6379	34	later	yes	5
6380	39	later	yes	5
6381	32	later	yes	5
6382	34	later	yes	5
6383	43	later	yes	5
6384	33	later	yes	5
6385	35	later	yes	5
6386	34	later	yes	5
6387	43	later	yes	5
6388	46	later	yes	5
6389	40	later	yes	5
6390	39	later	yes	5
6391	37	later	yes	5
6392	45	later	yes	5
6393	41	later	yes	5
6394	36	later	yes	5
6395	38	later	yes	5
6396	28	later	yes	5
6397	23	later	yes	5
6398	52	later	yes	5
6399	46	later	yes	5
6400	45	later	yes	5
6401	36	later	yes	5
6402	36	later	yes	5
6403	37	later	yes	5
6404	46	later	yes	5
6405	43	later	yes	5
6406	32	later	yes	5
6407	30	later	yes	5
6408	51	later	yes	5
6409	43	later	yes	5
6410	55	later	yes	5
6411	25	later	yes	5
6412	44	later	yes	5
6413	45	later	yes	5
6414	48	later	yes	5
6415	29	later	yes	5
6416	52	later	yes	5
6417	33	later	yes	5
6418	37	later	yes	5
6419	44	later	yes	5
6420	42	later	yes	5
6421	51	later	yes	5
6422	45	later	yes	5
6423	29	later	yes	5
6424	35	later	yes	5
6425	38	later	yes	5
6426	33	later	yes	5
6427	38	later	yes	5
6428	30	later	yes	5
6429	35	later	yes	5
6430	33	later	yes	5
6431	51	later	yes	5
6432	50	later	yes	5
6433	40	later	yes	5
6434	51	later	yes	5
6435	38	later	yes	5
6436	42	later	yes	5
6437	42	later	yes	5
6438	37	later	yes	5
6439	30	later	yes	5
6440	46	later	yes	5
6441	31	later	yes	5
6442	31	later	yes	5
6443	38	later	yes	5
6444	36	later	yes	5
6445	39	later	yes	5
6446	37	later	yes	5
6447	37	later	yes	5
6448	33	later	yes	6
6449	41	later	yes	6
6450	33	later	yes	6
6451	39	later	yes	6
6452	36	later	yes	6
6453	27	later	yes	6
6454	39	later	yes	6
6455	32	later	yes	6
6456	42	later	yes	6
6457	55	later	yes	6
6458	42	later	yes	6
6459	44	later	yes	6
6460	38	later	yes	6
6461	42	later	yes	6
6462	39	later	yes	6
6463	48	later	yes	6
6464	31	later	yes	6
6465	41	later	yes	6
6466	46	later	yes	6
6467	37	later	yes	6
6468	39	later	yes	6
6469	43	later	yes	6
6470	45	later	yes	6
6471	35	later	yes	6
6472	36	later	yes	6
6473	43	later	yes	6
6474	56	later	yes	6
6475	43	later	yes	6
6476	46	later	yes	6
6477	47	later	yes	6
6478	50	later	yes	6
6479	49	later	yes	6
6480	44	later	yes	6
6481	51	later	yes	6
6482	34	later	yes	6
6483	43	later	yes	6
6484	46	later	yes	6
6485	32	later	yes	6
6486	40	later	yes	6
6487	49	later	yes	6
6488	37	later	yes	6
6489	40	later	yes	6
6490	43	later	yes	6
6491	31	later	yes	6
6492	37	later	yes	6
6493	60	later	yes	6
6494	51	later	yes	6
6495	43	later	yes	6
6496	31	later	yes	6
6497	44	later	yes	6
6498	41	later	yes	6
6499	38	later	yes	6
6500	37	later	yes	6
6501	39	later	yes	6
6502	44	later	yes	6
6503	42	later	yes	6
6504	51	later	yes	6
6505	35	later	yes	6
6506	30	later	yes	6
6507	47	later	yes	6
6508	38	later	yes	6
6509	54	later	yes	6
6510	42	later	yes	6
6511	42	later	yes	6
6512	41	later	yes	6
6513	40	later	yes	6
6514	30	later	yes	6
6515	57	later	yes	6
6516	37	later	yes	6
6517	31	later	yes	6
6518	38	later	yes	6
6519	44	later	yes	6
6520	33	later	yes	6
6521	42	later	yes	6
6522	33	later	yes	6
6523	38	later	yes	6
6524	39	later	yes	6
6525	46	later	yes	6
6526	46	later	yes	6
6527	40	later	yes	6
6528	45	later	yes	6
6529	33	later	yes	6
6530	46	later	yes	6
6531	42	later	yes	6
6532	35	later	yes	6
6533	45	later	yes	6
6534	40	later	yes	6
6535	37	later	yes	6
6536	46	later	yes	6
6537	45	later	yes	6
6538	46	later	yes	6
6539	42	later	yes	6
6540	43	later	yes	6
6541	46	later	yes	6
6542	35	later	yes	6
6543	52	later	yes	6
6544	34	later	yes	6
6545	48	later	yes	6
6546	42	later	yes	6
6547	40	later	yes	6
6548	36	later	no	6
6549	52	later	no	6
6550	42	later	no	6
6551	43	later	no	6
6552	39	later	no	6
6553	36	later	no	6
6554	47	later	no	6
6555	43	later	no	6
6556	44	later	no	6
6557	35	later	no	6
6558	39	later	no	6
6559	38	later	no	6
6560	45	later	no	6
6561	34	later	no	6
6562	45	later	no	6
6563	51	later	no	6
6564	44	later	no	6
6565	40	later	no	6
6566	42	later	no	6
6567	42	later	no	6
6568	44	later	no	6
6569	46	later	no	6
6570	30	later	no	6
6571	37	later	no	6
6572	48	later	no	6
6573	30	later	no	6
6574	38	later	no	6
6575	37	later	no	6
6576	38	later	no	6
6577	53	later	no	6
6578	38	later	no	6
6579	45	later	no	6
6580	42	later	no	6
6581	36	later	no	6
6582	49	later	no	6
6583	43	later	no	6
6584	46	later	no	6
6585	38	later	no	6
6586	41	later	no	6
6587	43	later	no	6
6588	53	later	no	6
6589	42	later	no	6
6590	39	later	no	6
6591	42	later	no	6
6592	50	later	no	6
6593	43	later	no	6
6594	26	later	no	6
6595	39	later	no	6
6596	42	later	no	6
6597	41	later	no	6
6598	40	later	no	6
6599	41	later	no	6
6600	41	later	no	6
6601	49	later	no	6
6602	38	later	no	6
6603	31	later	no	6
6604	38	later	no	6
6605	42	later	no	6
6606	36	later	no	6
6607	39	later	no	6
6608	41	later	no	6
6609	42	later	no	6
6610	38	later	no	6
6611	43	later	no	6
6612	45	later	no	6
6613	38	later	no	6
6614	46	later	no	6
6615	32	later	no	6
6616	37	later	no	6
6617	42	later	no	6
6618	39	later	no	6
6619	48	later	no	6
6620	52	later	no	6
6621	50	later	no	6
6622	44	later	no	6
6623	40	later	no	6
6624	47	later	no	6
6625	43	later	no	6
6626	39	later	no	6
6627	32	later	no	6
6628	49	later	no	6
6629	42	later	no	6
6630	36	later	no	6
6631	48	later	no	6
6632	38	later	no	6
6633	40	later	no	6
6634	30	later	no	6
6635	45	later	no	6
6636	45	later	no	6
6637	34	later	no	6
6638	41	later	no	6
6639	44	later	no	6
6640	38	later	no	6
6641	45	later	no	6
6642	44	later	no	6
6643	39	later	no	6
6644	43	later	no	6
6645	35	later	no	6
6646	49	later	no	6
6647	42	later	no	6
6648	32	later	no	5
6649	39	later	no	5
6650	37	later	no	5
6651	41	later	no	5
6652	43	later	no	5
6653	35	later	no	5
6654	48	later	no	5
6655	49	later	no	5
6656	44	later	no	5
6657	43	later	no	5
6658	38	later	no	5
6659	44	later	no	5
6660	38	later	no	5
6661	41	later	no	5
6662	48	later	no	5
6663	40	later	no	5
6664	41	later	no	5
6665	40	later	no	5
6666	38	later	no	5
6667	36	later	no	5
6668	38	later	no	5
6669	37	later	no	5
6670	40	later	no	5
6671	42	later	no	5
6672	41	later	no	5
6673	38	later	no	5
6674	39	later	no	5
6675	40	later	no	5
6676	40	later	no	5
6677	42	later	no	5
6678	50	later	no	5
6679	35	later	no	5
6680	47	later	no	5
6681	38	later	no	5
6682	45	later	no	5
6683	35	later	no	5
6684	48	later	no	5
6685	35	later	no	5
6686	40	later	no	5
6687	40	later	no	5
6688	39	later	no	5
6689	30	later	no	5
6690	35	later	no	5
6691	52	later	no	5
6692	41	later	no	5
6693	42	later	no	5
6694	49	later	no	5
6695	38	later	no	5
6696	42	later	no	5
6697	44	later	no	5
6698	42	later	no	5
6699	44	later	no	5
6700	38	later	no	5
6701	41	later	no	5
6702	49	later	no	5
6703	36	later	no	5
6704	37	later	no	5
6705	38	later	no	5
6706	38	later	no	5
6707	47	later	no	5
6708	36	later	no	5
6709	38	later	no	5
6710	43	later	no	5
6711	47	later	no	5
6712	40	later	no	5
6713	47	later	no	5
6714	41	later	no	5
6715	39	later	no	5
6716	32	later	no	5
6717	39	later	no	5
6718	35	later	no	5
6719	39	later	no	5
6720	35	later	no	5
6721	42	later	no	5
6722	48	later	no	5
6723	36	later	no	5
6724	47	later	no	5
6725	44	later	no	5
6726	46	later	no	5
6727	51	later	no	5
6728	38	later	no	5
6729	37	later	no	5
6730	34	later	no	5
6731	47	later	no	5
6732	40	later	no	5
6733	42	later	no	5
6734	32	later	no	5
6735	33	later	no	5
6736	38	later	no	5
6737	41	later	no	5
6738	43	later	no	5
6739	35	later	no	5
6740	46	later	no	5
6741	40	later	no	5
6742	39	later	no	5
6743	37	later	no	5
6744	40	later	no	5
6745	38	later	no	5
6746	39	later	no	5
6747	40	later	no	5
6748	38	later	yes	7
6749	33	later	yes	7
6750	26	later	yes	7
6751	28	later	yes	7
6752	35	later	yes	7
6753	33	later	yes	7
6754	29	later	yes	7
6755	34	later	yes	7
6756	28	later	yes	7
6757	29	later	yes	7
6758	26	later	yes	7
6759	29	later	yes	7
6760	32	later	yes	7
6761	30	later	yes	7
6762	29	later	yes	7
6763	36	later	yes	7
6764	30	later	yes	7
6765	32	later	yes	7
6766	30	later	yes	7
6767	27	later	yes	7
6768	35	later	yes	7
6769	30	later	yes	7
6770	27	later	yes	7
6771	31	later	yes	7
6772	33	later	yes	7
6773	31	later	yes	7
6774	29	later	yes	7
6775	29	later	yes	7
6776	35	later	yes	7
6777	25	later	yes	7
6778	27	later	yes	7
6779	28	later	yes	7
6780	25	later	yes	7
6781	34	later	yes	7
6782	27	later	yes	7
6783	34	later	yes	7
6784	28	later	yes	7
6785	26	later	yes	7
6786	28	later	yes	7
6787	33	later	yes	7
6788	30	later	yes	7
6789	35	later	yes	7
6790	33	later	yes	7
6791	30	later	yes	7
6792	29	later	yes	7
6793	25	later	yes	7
6794	33	later	yes	7
6795	27	later	yes	7
6796	29	later	yes	7
6797	33	later	yes	7
6798	35	later	yes	7
6799	27	later	yes	7
6800	30	later	yes	7
6801	28	later	yes	7
6802	32	later	yes	7
6803	36	later	yes	7
6804	28	later	yes	7
6805	31	later	yes	7
6806	34	later	yes	7
6807	28	later	yes	7
6808	29	later	yes	7
6809	32	later	yes	7
6810	30	later	yes	7
6811	36	later	yes	7
6812	29	later	yes	7
6813	27	later	yes	7
6814	26	later	yes	7
6815	34	later	yes	7
6816	29	later	yes	7
6817	32	later	yes	7
6818	35	later	yes	7
6819	26	later	yes	7
6820	28	later	yes	7
6821	32	later	yes	7
6822	33	later	yes	7
6823	30	later	yes	7
6824	20	later	yes	7
6825	28	later	yes	7
6826	25	later	yes	7
6827	28	later	yes	7
6828	24	later	yes	7
6829	30	later	yes	7
6830	31	later	yes	7
6831	26	later	yes	7
6832	24	later	yes	7
6833	26	later	yes	7
6834	34	later	yes	7
6835	36	later	yes	7
6836	32	later	yes	7
6837	26	later	yes	7
6838	31	later	yes	7
6839	33	later	yes	7
6840	26	later	yes	7
6841	27	later	yes	7
6842	29	later	yes	7
6843	28	later	yes	7
6844	28	later	yes	7
6845	24	later	yes	7
6846	25	later	yes	7
6847	30	later	yes	7
6848	48	later	no	7
6849	43	later	no	7
6850	41	later	no	7
6851	53	later	no	7
6852	37	later	no	7
6853	49	later	no	7
6854	35	later	no	7
6855	44	later	no	7
6856	36	later	no	7
6857	49	later	no	7
6858	33	later	no	7
6859	43	later	no	7
6860	44	later	no	7
6861	45	later	no	7
6862	39	later	no	7
6863	41	later	no	7
6864	43	later	no	7
6865	40	later	no	7
6866	47	later	no	7
6867	50	later	no	7
6868	45	later	no	7
6869	46	later	no	7
6870	40	later	no	7
6871	33	later	no	7
6872	44	later	no	7
6873	36	later	no	7
6874	35	later	no	7
6875	39	later	no	7
6876	37	later	no	7
6877	38	later	no	7
6878	44	later	no	7
6879	42	later	no	7
6880	46	later	no	7
6881	35	later	no	7
6882	38	later	no	7
6883	35	later	no	7
6884	34	later	no	7
6885	42	later	no	7
6886	46	later	no	7
6887	40	later	no	7
6888	38	later	no	7
6889	40	later	no	7
6890	37	later	no	7
6891	44	later	no	7
6892	50	later	no	7
6893	41	later	no	7
6894	42	later	no	7
6895	36	later	no	7
6896	38	later	no	7
6897	43	later	no	7
6898	31	later	no	7
6899	42	later	no	7
6900	44	later	no	7
6901	40	later	no	7
6902	45	later	no	7
6903	46	later	no	7
6904	41	later	no	7
6905	44	later	no	7
6906	52	later	no	7
6907	38	later	no	7
6908	39	later	no	7
6909	40	later	no	7
6910	43	later	no	7
6911	44	later	no	7
6912	41	later	no	7
6913	39	later	no	7
6914	35	later	no	7
6915	41	later	no	7
6916	40	later	no	7
6917	41	later	no	7
6918	39	later	no	7
6919	42	later	no	7
6920	32	later	no	7
6921	48	later	no	7
6922	39	later	no	7
6923	35	later	no	7
6924	35	later	no	7
6925	40	later	no	7
6926	43	later	no	7
6927	44	later	no	7
6928	44	later	no	7
6929	36	later	no	7
6930	35	later	no	7
6931	41	later	no	7
6932	53	later	no	7
6933	39	later	no	7
6934	43	later	no	7
6935	47	later	no	7
6936	44	later	no	7
6937	42	later	no	7
6938	42	later	no	7
6939	38	later	no	7
6940	53	later	no	7
6941	46	later	no	7
6942	41	later	no	7
6943	42	later	no	7
6944	40	later	no	7
6945	43	later	no	7
6946	41	later	no	7
6947	48	later	no	7
6948	50	later	yes	8
6949	46	later	yes	8
6950	49	later	yes	8
6951	37	later	yes	8
6952	43	later	yes	8
6953	37	later	yes	8
6954	40	later	yes	8
6955	39	later	yes	8
6956	50	later	yes	8
6957	41	later	yes	8
6958	43	later	yes	8
6959	38	later	yes	8
6960	40	later	yes	8
6961	42	later	yes	8
6962	43	later	yes	8
6963	36	later	yes	8
6964	46	later	yes	8
6965	46	later	yes	8
6966	44	later	yes	8
6967	38	later	yes	8
6968	43	later	yes	8
6969	49	later	yes	8
6970	49	later	yes	8
6971	41	later	yes	8
6972	36	later	yes	8
6973	51	later	yes	8
6974	49	later	yes	8
6975	36	later	yes	8
6976	44	later	yes	8
6977	45	later	yes	8
6978	39	later	yes	8
6979	35	later	yes	8
6980	37	later	yes	8
6981	41	later	yes	8
6982	35	later	yes	8
6983	41	later	yes	8
6984	35	later	yes	8
6985	38	later	yes	8
6986	42	later	yes	8
6987	45	later	yes	8
6988	55	later	yes	8
6989	43	later	yes	8
6990	49	later	yes	8
6991	43	later	yes	8
6992	43	later	yes	8
6993	52	later	yes	8
6994	45	later	yes	8
6995	33	later	yes	8
6996	47	later	yes	8
6997	39	later	yes	8
6998	42	later	yes	8
6999	38	later	yes	8
7000	42	later	yes	8
7001	36	later	yes	8
7002	30	later	yes	8
7003	35	later	yes	8
7004	33	later	yes	8
7005	44	later	yes	8
7006	54	later	yes	8
7007	42	later	yes	8
7008	37	later	yes	8
7009	39	later	yes	8
7010	41	later	yes	8
7011	40	later	yes	8
7012	40	later	yes	8
7013	43	later	yes	8
7014	41	later	yes	8
7015	42	later	yes	8
7016	37	later	yes	8
7017	38	later	yes	8
7018	44	later	yes	8
7019	41	later	yes	8
7020	39	later	yes	8
7021	39	later	yes	8
7022	41	later	yes	8
7023	41	later	yes	8
7024	36	later	yes	8
7025	35	later	yes	8
7026	35	later	yes	8
7027	46	later	yes	8
7028	42	later	yes	8
7029	35	later	yes	8
7030	44	later	yes	8
7031	36	later	yes	8
7032	46	later	yes	8
7033	52	later	yes	8
7034	43	later	yes	8
7035	38	later	yes	8
7036	43	later	yes	8
7037	39	later	yes	8
7038	39	later	yes	8
7039	45	later	yes	8
7040	51	later	yes	8
7041	52	later	yes	8
7042	36	later	yes	8
7043	37	later	yes	8
7044	36	later	yes	8
7045	37	later	yes	8
7046	41	later	yes	8
7047	52	later	yes	8
7048	39	later	no	8
7049	37	later	no	8
7050	38	later	no	8
7051	38	later	no	8
7052	37	later	no	8
7053	33	later	no	8
7054	52	later	no	8
7055	46	later	no	8
7056	49	later	no	8
7057	37	later	no	8
7058	30	later	no	8
7059	37	later	no	8
7060	39	later	no	8
7061	36	later	no	8
7062	40	later	no	8
7063	35	later	no	8
7064	40	later	no	8
7065	45	later	no	8
7066	33	later	no	8
7067	35	later	no	8
7068	42	later	no	8
7069	46	later	no	8
7070	41	later	no	8
7071	38	later	no	8
7072	32	later	no	8
7073	54	later	no	8
7074	49	later	no	8
7075	37	later	no	8
7076	55	later	no	8
7077	32	later	no	8
7078	38	later	no	8
7079	28	later	no	8
7080	43	later	no	8
7081	36	later	no	8
7082	48	later	no	8
7083	47	later	no	8
7084	32	later	no	8
7085	44	later	no	8
7086	45	later	no	8
7087	30	later	no	8
7088	39	later	no	8
7089	57	later	no	8
7090	32	later	no	8
7091	46	later	no	8
7092	37	later	no	8
7093	34	later	no	8
7094	36	later	no	8
7095	36	later	no	8
7096	34	later	no	8
7097	37	later	no	8
7098	36	later	no	8
7099	30	later	no	8
7100	34	later	no	8
7101	39	later	no	8
7102	33	later	no	8
7103	30	later	no	8
7104	47	later	no	8
7105	48	later	no	8
7106	48	later	no	8
7107	37	later	no	8
7108	38	later	no	8
7109	46	later	no	8
7110	44	later	no	8
7111	52	later	no	8
7112	49	later	no	8
7113	45	later	no	8
7114	45	later	no	8
7115	45	later	no	8
7116	40	later	no	8
7117	43	later	no	8
7118	40	later	no	8
7119	38	later	no	8
7120	39	later	no	8
7121	45	later	no	8
7122	32	later	no	8
7123	43	later	no	8
7124	50	later	no	8
7125	47	later	no	8
7126	45	later	no	8
7127	35	later	no	8
7128	30	later	no	8
7129	36	later	no	8
7130	34	later	no	8
7131	40	later	no	8
7132	50	later	no	8
7133	39	later	no	8
7134	35	later	no	8
7135	32	later	no	8
7136	43	later	no	8
7137	37	later	no	8
